Ensembl_ID	TCGA-CC-A8HS-01A	TCGA-RC-A6M5-01A	TCGA-DD-A119-01A	TCGA-DD-A3A9-01A	TCGA-DD-A1EJ-01A	TCGA-BW-A5NP-01A	TCGA-DD-A4NA-01A	TCGA-DD-A1EK-01A
AGAP2	0.44637013	0.445393269	0.176846422	0.424689852	0.463766727	0.387384537	0.484004327	0.36121403
AGAP3	2.746080692	2.40575816	2.488313124	2.739733052	2.922685607	2.594442184	2.41625213	2.544660445
AGAP4	0.930196551	0.228636615	0.130549669	0.217349979	0.471595828	0.598606474	0.468189797	0.122250476
AGAP6	2.868871397	1.125934517	0.346955394	0.737154979	0.926621486	1.722897435	1.729088511	0.600275684
AGBL2	2.71494739	0.137786129	0.079530923	0.610687888	0.297769327	0.217744494	0.246513222	0.468414118
AGBL3	0.811973685	0.218210787	0.214251888	0.38213462	0.646126796	1.349164427	0.537968107	0.129334437
AGBL5	2.727368586	1.440776283	1.439728845	2.626999756	3.481550541	2.614278971	2.265768407	2.091164232
AGER	2.174236073	0.591138066	0.560950396	0.995445723	0.881656697	1.190053541	1.556434554	0.348307255
AGFG1	3.425748269	2.254853771	2.033022256	2.385632997	2.605797061	3.348862963	3.897337718	3.333633691
AGFG2	3.642612856	4.122337409	3.392770504	4.288703215	4.722924145	4.427594004	4.806847767	4.187539893
AGGF1	1.931022062	2.22749665	2.173240268	1.99614691	2.727061446	2.877515195	3.276575652	2.25002558
AGK	2.395718355	1.747258089	0.886562118	1.359672215	2.464954086	2.180700788	2.256626002	1.29126249
AGL	2.818995849	1.849666753	1.538574526	0.559707134	1.967894445	1.290867573	2.244933793	2.639516537
AGMAT	4.518684527	4.183901231	4.091005541	3.999141817	5.066637461	4.328712939	0.609222451	4.686862048
AGMO	2.51880572	2.411391487	3.352401847	1.772569223	3.780882866	2.103366721	1.559750749	3.512962484
AGO1	1.416319247	1.226612864	0.640528837	0.901704368	1.765668874	1.055625745	1.321558614	0.980975096
AGO2	2.513591215	1.206565897	1.277089716	0.80782406	1.921689816	2.057932589	1.825021051	0.696796866
AGO3	0.801612791	0.55373403	0.269222642	0.262096183	0.400720428	0.592328626	0.711784298	0.53750322
AGO4	1.636223668	1.359675606	0.843867895	0.836943562	1.121110614	1.367789276	1.697974988	1.32704558
AGPAT1	4.737317796	4.202887463	4.163088046	5.445895101	4.776303286	5.194835226	4.668438092	4.643252759
AGPAT2	7.036784711	5.793354524	5.979018555	6.58691374	7.096849066	6.349827354	7.250023407	5.199143709
AGPAT3	4.779181348	3.280509196	2.547174731	3.402459514	4.015749323	3.04076131	4.86509593	3.628063857
AGPAT4	1.346166833	0.433927543	0.129353525	0.883490287	0.639598969	0.11573862	0.465442182	0.517209378
AGPAT5	2.925492778	2.182508019	2.091687793	1.189124887	2.761280113	2.067771561	1.815610838	2.728000537
AGPS	2.943230851	1.707421052	2.099966476	2.457444714	3.65618821	3.890962912	3.366940303	2.343014539
AGRN	3.58286616	4.014703359	2.849038016	4.895455606	4.130354644	4.366236425	8.115932342	4.325485159
AGT	10.48145409	11.00696556	9.646963367	10.32388008	11.67253568	10.82752828	11.87671933	11.01380153
AGTPBP1	0.926943576	1.161245586	1.062183686	0.776183769	1.439135271	1.564077615	1.372055662	0.752072755
AGTR1	1.486886953	2.813651926	3.566531591	5.258957131	5.481306574	5.196678269	1.721412118	2.34003973
AGTRAP	2.696901454	3.416512928	3.303501732	3.770993261	3.374689992	2.346704124	2.424425204	2.842447447
AHCTF1	3.636210896	1.775937116	1.803270883	2.206404991	2.482472703	3.136488642	3.198710336	2.266619673
AHCY	6.318861745	6.293833689	6.179572545	5.907960202	6.714736828	7.188504869	4.58298101	5.459129988
AHCYL1	4.749735538	4.139193094	3.408769717	3.178225524	4.909479768	3.676828943	5.539885117	4.320628705
AHCYL2	1.378957118	1.606098121	0.823989322	1.349984995	1.863065161	1.862459261	2.209761648	1.530231508
AHDC1	1.806010863	1.96344331	1.17902883	1.368217965	1.471681939	1.330662198	2.283810439	1.605905186
AHI1	1.134071906	1.017486102	0.130262869	0.120817185	0.533397114	0.27176147	1.207832534	0.267360312
AHNAK	5.439411417	4.059778369	3.318555926	4.665717622	3.884547622	4.095864661	6.553807413	4.462024913
AHR	2.237920295	2.520994174	3.502672489	1.329623126	3.375412934	3.715191492	4.117232892	2.813039086
AHSA1	3.565357057	4.630689676	4.535922466	4.628181587	4.979097895	5.06113425	4.498557739	4.111766057
AHSG	7.791431789	6.615384383	9.786394792	12.35554986	12.59624632	9.681461311	0.737092923	8.595775514
AIDA	2.697459054	1.775024258	2.013086835	2.501132654	2.318813666	2.796601175	2.797749847	2.243581373
AIF1	2.314639568	2.689416026	3.566121261	3.710233572	3.883802299	2.178946738	4.017819168	3.704654607
AIF1L	1.373611263	2.649985818	1.180138271	1.259401537	0.648396757	2.357058487	0.212104788	0.936760078
AIFM1	3.836215811	5.402429152	4.299268052	5.377781126	5.432902087	4.40523106	4.610360829	5.561531016
AIFM2	4.079228861	3.265835817	3.840007494	3.013275936	3.36378345	3.64085894	2.843694189	2.463262284
AIFM3	0.509911309	0.147372546	0.424196332	0.713319395	0.916507741	0.712283844	0.427124917	0.510369307
AIG1	3.634850993	3.893838881	4.185667352	5.608341891	4.003513658	3.697821145	2.10620513	3.274007581
AIMP1	3.422595085	3.27641211	3.794935848	3.320357726	4.236298674	3.80309065	4.554155396	2.896768064
AIMP2	2.813766727	2.95061514	3.697545674	3.38463819	3.738012393	3.705197522	4.243863206	3.757337207
AIP	4.667580283	4.713367632	5.573587235	5.06987448	4.985135754	5.277176548	5.020112272	5.084920211
AJUBA	3.935704689	0.896273602	1.319030872	3.18287401	4.332047987	3.689760802	4.611404028	3.484566315
AK1	1.21160306	2.703923058	1.788130833	2.365819098	2.179533011	2.475537383	2.734940908	2.106031832
AK2	3.848359812	3.993350504	4.166793596	3.591469022	3.633247168	3.633908934	3.74057929	4.291986106
AK3	5.661690948	4.643608908	4.150751273	4.52790973	4.812381706	5.372421046	3.925912281	5.37943084
AK4	3.172245579	3.196077852	4.457535886	0.852476638	5.434641565	3.102060809	3.7078106	3.866001511
AK9	0.180800792	0.369925058	0.158144815	0.247534002	0.650667483	0.21095837	0.272350126	0.168682996
AKAP1	5.167372595	2.982442768	3.319839859	3.766283016	4.804006236	4.396818822	3.857637694	4.005522448
AKAP10	2.501166892	1.538113015	1.126921942	1.034655312	1.572898828	2.057200344	2.662787509	1.265350966
AKAP11	1.509255433	1.416651507	1.357593626	0.885614271	1.954015604	2.0085406	3.001288613	1.212485819
AKAP12	1.312458001	7.024272781	0.767775734	0.521004692	1.886870561	0.297378623	1.754101593	0.493886689
AKAP13	1.466943645	2.777438041	1.367398066	1.587564742	1.543030368	1.94312894	3.294649781	1.70101378
AKAP17A	4.751829451	2.604455902	1.920525956	2.372895187	2.934857036	3.3495679	3.886072685	2.823244524
AKAP17A	0	0	0	0	0	0	0	0
AKAP5	0.106907976	0.129673882	0.031253969	0.303645011	0.118096913	0.112178781	0.417012106	0.079463744
AKAP6	0.062716146	0.238380726	0.091827229	0.046845645	0.079681446	0.112925723	0.125040068	0.204110017
AKAP7	1.816734196	3.181870865	1.054811997	1.085669787	1.659674265	1.160923657	2.285079874	1.225990098
AKAP8	3.494633406	2.384292439	1.972006944	2.75703335	2.51711218	3.037546714	3.444480872	2.19394301
AKAP8L	4.101391909	2.503029922	2.146807692	3.209144307	2.831675881	3.502998665	3.993685314	2.373292959
AKAP9	1.763926619	1.902653255	0.715832675	1.106000517	1.591302978	1.8052277	4.411165796	1.007861804
AKIP1	3.180617028	1.988865789	3.188141439	3.233698262	2.747763979	2.767667434	2.56898128	2.219636028
AKIRIN1	3.916500218	3.981350871	3.351855245	2.767613443	4.01873923	3.951953822	4.977501917	4.105768702
AKIRIN2	4.152682874	3.750168095	3.947617281	3.555745429	4.212900457	3.848554869	3.050176237	3.281612031
AKNA	1.634826086	1.102813027	0.517096012	0.942769868	0.993050084	1.405907024	1.602963037	0.928139025
AKR1A1	5.01750459	5.19928247	6.246641502	4.645152724	6.178282793	4.910401465	4.704110107	6.681290538
AKR1B1	1.703526828	6.629504997	2.173446779	2.28222078	2.374363902	0.968432391	2.571655606	4.387185594
AKR1C1	1.480375981	4.579400641	6.670740798	3.250059827	4.91228544	4.337430306	4.146817439	3.697509644
AKR1C2	0.712398814	6.253927239	5.898446944	2.032821887	5.667354412	4.581177885	0.434149735	3.893249222
AKR1C3	4.331346044	5.426061326	6.462874983	6.589615141	5.936278862	5.786992564	5.40241797	4.890641387
AKR7A2	3.572691498	4.544011488	5.501015361	4.810866589	4.444801202	3.957438708	4.22270242	5.214541529
AKR7A3	0.838692626	3.231342458	6.48620937	5.546118284	0.389428084	1.281729121	6.945167263	5.637190586
AKR7L	1.025732421	1.300602865	1.867145998	1.953318375	0.401125603	0.498830082	2.18042241	0.980585697
AKT1	4.308577254	2.447797679	2.524160696	3.34061987	2.949439901	3.071637364	4.256895777	2.83287077
AKT1S1	4.096203799	3.529394589	3.954525082	4.499482907	3.922959258	3.541481957	3.37371035	3.833440603
AKT2	4.176688403	3.302808742	2.084077374	2.582791112	3.013445963	3.031564027	3.017911286	3.364816942
AKT3	0.722882152	1.662486268	0.516228532	0.855509724	0.413209822	0.489027005	2.097329805	0.499803
AKTIP	1.895011668	3.07454022	1.947396348	1.605130257	1.697474243	1.703245145	3.204346676	2.269178538
ALAD	4.607882642	4.432238886	3.479472437	4.824146759	5.098315909	5.295569502	3.554092828	4.370574274
ALAS1	4.670353646	5.410931673	5.464928074	4.978744112	6.52330184	4.969987543	4.308351541	5.116677317
ALB	14.01643457	13.37277848	13.70724493	13.40544844	11.40391271	12.92750105	10.11043852	13.97746422
ALCAM	4.081524828	2.628274339	2.643917015	5.167919379	4.99497696	4.126115981	5.451061648	3.514540854
ALDH16A1	3.838140991	2.624488951	3.717785016	4.24085972	3.051042497	3.025284938	3.820908946	3.060820785
ALDH18A1	5.086177911	5.453971833	2.948146569	3.893600249	5.52351607	5.769078798	3.885824533	3.50668744
ALDH1A1	6.549270461	7.462209878	8.916305541	2.746651605	7.126686953	6.240835554	1.702270254	5.945854045
ALDH1B1	4.66961649	4.524380804	4.342040159	3.027994371	5.411788527	5.909757133	3.221992511	5.645559209
ALDH1L1	0.636028884	3.06917008	5.938233658	1.022507504	3.061383163	3.104509444	1.060544719	3.931646195
ALDH2	5.283556725	5.102716114	5.977982568	5.352892282	5.487737092	5.02689796	4.037170386	5.859075832
ALDH3A2	5.751121181	4.842652616	5.596703059	4.653328882	4.56455561	5.424773935	4.121657978	3.582057536
ALDH3B1	2.096996716	0.865659814	0.893716851	1.606902844	1.199289891	2.49574514	1.654292583	1.662142551
ALDH4A1	5.13549369	6.662605745	6.834705311	5.950367304	6.492540205	5.591049531	3.474917087	6.806479055
ALDH5A1	4.393779918	3.164274425	5.036967604	3.511042702	3.067395504	4.251923584	1.953400689	4.392921318
ALDH6A1	3.558683776	4.863957727	5.478057127	2.677804143	3.62673837	3.7125732	2.203253779	5.135269084
ALDH7A1	3.000789689	3.737406623	5.052513748	3.563570086	3.872078205	3.775859398	1.395861791	4.70059374
ALDH8A1	5.641086512	6.453471921	4.149708863	5.571569618	5.099565905	3.036873969	0.267311675	4.1717924
ALDH9A1	5.162848801	3.976436904	5.284400282	4.534715272	5.096973861	5.484518224	4.003601726	6.43992401
ALDOA	4.562634701	7.146002092	5.835270701	6.639645138	7.094151446	5.599771344	8.609069533	5.958953552
ALDOB	8.555079623	10.70988641	10.68610605	8.24566594	8.893421857	7.635012159	1.179776599	10.32898342
ALDOC	5.097015307	3.01488965	4.025810623	4.792798345	5.553697611	3.866108008	3.006259641	6.053253829
ALG1	1.853256438	2.873277524	2.584165198	2.54999181	3.091936095	1.896036699	2.462677668	2.752684604
ALG10	0.708287497	0.237380442	0.331379172	0.313301197	1.04158961	0.484295949	0.462860312	0.242529831
ALG10B	0.547634153	0.200964491	0.129873586	0.196749679	1.150222654	0.72443392	1.231510509	0.290330093
ALG11	0.639204778	0.377507737	0.376838671	0.286429978	1.191584411	0.910601329	0.904960683	0.361575966
ALG12	2.09221819	1.574266336	0.557287543	1.920566422	2.78443156	1.872398329	1.832293454	2.443395848
ALG13	2.017453699	1.52704821	1.932159563	1.214957442	1.708698057	1.87629885	2.126975437	1.501255232
ALG14	2.506660627	1.174115284	1.489733964	1.887368743	1.879205427	1.526340697	1.410933925	1.093137097
ALG2	5.160495667	3.289635735	3.275463596	3.569684913	4.368742377	5.166547175	4.27002531	3.227390735
ALG3	4.221599299	4.070319026	4.323981456	4.964852977	5.14568712	4.514236515	3.739416893	4.607173563
ALG5	3.381606519	3.516927123	4.766543407	4.150109269	3.792488712	5.247021805	3.555856936	2.990464738
ALG6	2.114007572	1.11157192	1.990109889	1.398942022	2.170787263	1.904169279	2.428229801	1.470498193
ALG8	4.037671612	3.12168418	3.890573818	3.718158423	4.537018045	4.12820498	3.678021786	3.647866243
ALG9	1.647949136	0.69346588	0.726570738	0.632627588	1.055224882	1.128363024	0.8028362	0.605968996
ALKBH1	1.262788938	1.681711674	1.316798877	1.695205269	1.821617682	1.947918133	2.311644435	1.394304886
ALKBH2	3.78199115	2.597561036	4.250334007	3.049032338	2.721684395	3.191694933	1.200764363	2.72772706
ALKBH3	3.008305809	2.534040048	1.988010862	2.056542976	3.149885069	1.553676548	2.783253122	1.836079129
ALKBH4	2.704133325	1.772896151	2.076500636	2.281571858	2.50717211	2.460722878	2.404026963	2.038179036
ALKBH5	5.483913389	4.437965049	3.635279806	4.918255948	4.275924858	4.862799456	4.32887234	4.538468737
ALKBH6	1.356299388	0.25115998	0.409101239	0.432087517	0.641305828	0.518829243	0.544957119	0.417688315
ALKBH7	4.85964846	5.202106712	7.11075054	5.978204938	5.362337626	5.844702731	4.620499275	5.387637307
ALKBH8	1.570922792	0.699248332	1.050292616	0.977541085	1.178533774	1.487466056	1.173228779	0.740964149
ALMS1	1.31480706	0.55719802	0.411818927	0.543566026	1.490450339	1.149949416	1.377420564	0.752204274
ALOX5	2.36564232	0.395801026	0.556263385	0.896871865	1.147808883	0.270172734	2.227465593	1.297001066
ALOX5AP	0.277544846	0.69004353	1.001362838	1.851828775	2.330841955	0.437417421	3.211915652	2.453725535
ALPK1	0.488337568	0.838731238	0.195780311	0.270512799	0.471899127	0.1713439	2.431998257	0.74078048
ALPK3	2.371394353	3.059353189	1.412782559	0.77813343	0.995297376	2.163482508	0.504453356	0.357061138
ALPL	1.171563139	4.746799127	1.404562123	1.315180128	0.146068421	0.50774335	0.684126433	5.011436743
ALS2	2.906102284	1.652537462	1.369767042	2.182689756	2.409079366	2.8601124	2.47764328	2.055366504
ALS2CL	3.248511738	1.09566484	0.939826512	1.945643532	1.964267947	2.276333102	2.636748921	1.509603987
ALYREF	5.483007939	3.226265528	4.552125967	5.558524564	5.236588522	4.675274124	4.400680502	3.686595741
AMACR	1.012477462	1.584453045	1.567880903	2.165003901	2.806506989	1.65664689	3.553817386	3.624360817
AMBP	10.4909325	10.67529804	11.41211103	11.41644193	10.96728333	11.35338349	8.866820818	9.871407282
AMBRA1	2.655796331	1.9052824	1.456187155	1.478513238	2.088197843	1.686560433	2.764878965	2.243621057
AMD1	3.486484435	2.830425394	2.260476482	2.118402504	3.371393964	2.935335473	2.568317799	1.976412675
AMDHD1	3.985057782	5.900097198	5.586938597	2.306589121	4.175994332	4.432879588	1.254379792	3.661912577
AMDHD2	1.971342838	2.061822498	2.935175358	2.016257225	3.400111422	1.518987352	2.74321526	2.628845878
AMER1	0.736923367	0.774262989	0.369914393	0.254579945	0.831386365	1.116375986	0.374111321	0.500032644
AMFR	4.082089402	5.579551641	4.858597462	4.106049335	4.263012517	3.654030046	6.493891996	5.456165059
AMIGO1	1.559240352	1.600569543	0.609676422	0.43804624	2.22121264	1.108699671	0.852083364	1.007685144
AMIGO2	1.673950137	1.078053816	0.394187105	0.368558793	0.828332892	0.266898552	0.754596999	0.789754344
AMMECR1	0.923416758	0.948614239	0.904919704	0.555929578	0.538032391	1.196202887	1.714549666	0.819859527
AMMECR1L	3.01024088	1.702879539	1.616156625	2.289196086	2.456990361	2.80427486	3.284052056	1.99927864
AMN	3.881681083	2.486911158	5.407249901	0.135139391	3.822233693	1.378309191	0.103814412	2.3095396
AMOTL1	2.353766387	2.648627678	0.717934634	2.479416467	1.505028984	1.21804465	1.406432059	1.142787413
AMOTL2	1.633583707	1.661954525	1.219576218	1.669921859	1.636325864	2.274809351	3.271379802	2.602796813
AMPD2	3.493463541	2.412377856	1.950059919	1.831894712	3.750042797	2.124120359	1.781837635	3.043032642
AMPD3	0.442691841	0.258754851	0.248974129	0.237684781	0.499379338	0.25017989	2.001931931	0.545181164
AMT	4.363479819	2.27542344	3.757460119	2.550543707	4.065052631	3.008374373	0.913811391	2.531637282
AMY2B	0.822506894	0.352354811	0.260208988	0.437039631	0.209487767	0.493457711	2.102736156	1.299015742
AMZ2	3.527635677	3.024041405	2.601886345	3.245012221	3.452260898	2.580479735	3.589777532	2.383254393
ANAPC1	1.480494117	0.578784567	0.428292957	0.680922661	1.683787667	1.108043482	1.246762138	0.685457194
ANAPC10	1.444552515	1.364829657	1.652836656	1.628155473	1.719388282	1.661699287	1.703923076	1.148504777
ANAPC11	4.240985233	3.791775641	5.13220164	6.057264654	4.831227637	4.183379374	3.917239428	3.731435654
ANAPC13	4.24435062	3.91159561	4.62572371	4.456868421	4.967754334	4.445990261	4.288798396	3.469591161
ANAPC15	1.939432026	1.592084997	1.909981514	1.898368226	1.589253332	1.876089894	2.020250816	1.503908368
ANAPC16	4.840514056	4.396684617	3.781334642	4.482431299	4.119213602	5.006857676	4.237286599	3.886960044
ANAPC2	4.070869122	2.737542775	2.460353122	2.669149124	2.767582125	3.06405273	2.855319033	1.991384275
ANAPC4	2.340158808	1.230846009	1.455002272	1.515146797	1.553567805	1.990141007	2.135445788	0.934579146
ANAPC5	4.53119511	2.406687405	2.748070903	2.852825988	3.34866993	3.218731438	3.17627898	2.43864413
ANAPC7	4.048352474	1.907325602	2.921574953	2.544455545	3.151054344	3.138695329	2.912220957	1.984549188
ANG	6.138291018	7.516424426	7.626976453	7.104615185	8.758077757	6.830994558	4.634896302	8.114656524
ANGEL1	2.067988055	1.832983054	1.794104312	2.061355613	2.143362013	2.958129259	1.752505017	1.440014004
ANGEL2	2.698642276	1.052481999	1.529034228	1.860950971	1.853555274	2.774795219	1.869600552	1.600429715
ANGPT2	1.490537498	1.328179906	0.487493312	0.99107191	0.903996545	1.343309116	2.043015604	2.018652096
ANGPTL1	0.323710402	1.631852467	0.385347869	0.461178804	0.100875049	0.647987843	0.366820184	0.169922596
ANGPTL2	2.418776965	3.243887864	1.619553062	3.299127784	3.284265085	1.780182444	2.541668919	2.596837098
ANGPTL3	4.106402786	6.130286357	6.423163547	6.174573793	7.867986641	5.976532213	2.337154217	6.845839693
ANGPTL4	2.490949833	6.854841501	6.41876398	4.913572414	6.413703442	3.296400141	5.447617911	5.098749355
ANGPTL6	0.246627055	1.443814357	1.257772001	0.494065859	0.756437393	0.124465719	0.283913735	1.337862003
ANK3	0.074006353	0.31207571	0.111887703	0.140948833	0.092086594	0.333605366	0.655829974	0.021140933
ANKAR	0.420305612	0.21520199	0.135418807	0.449944658	0.334678652	0.911620591	0.289003848	0.167517152
ANKDD1A	0.626001488	0.537536813	0.213523632	0.32182961	0.191252948	0.294863786	0.402770184	0.219144558
ANKEF1	1.456491925	0.739464672	0.458456186	0.300577514	1.997967542	1.947552518	1.429872407	0.565149119
ANKFY1	1.544598294	1.819911338	0.784389794	0.573125462	1.332089961	1.629458477	2.449662987	1.242253885
ANKH	3.586912719	2.342935231	1.708346902	3.436147612	2.95114839	3.256536564	3.270199693	2.865088803
ANKHD1	0.634246529	0.241302897	0.491468389	0.400859758	0.400698803	0.522891697	0.597743236	0.295497972
ANKIB1	2.451311849	1.750533409	1.101631927	1.536723456	2.167655932	2.19630924	4.443752944	1.812418729
ANKLE2	2.755246557	1.192893218	1.297970316	1.502371097	2.110236969	1.650157317	2.719332555	1.421284251
